"X","Y","orig_ident","reads_per_cell","genes_per_cell","cluster_id","cluster_name","index","dat"
9873.58971732896,4228.36037143247,0,603,284,4,"eL6","Dat1_Cell_01137",1
9875.84746792708,12093.8599594868,0,550,275,9,"eL2/3","Dat1_Cell_01139",1
9891.00727400716,8377.09503138382,0,362,197,3,"eL4","Dat1_Cell_01141",1
9892.2254180602,11738.4210702341,0,356,198,8,"eL2/3","Dat1_Cell_01142",1
9875.57790631617,8815.63626504157,0,294,180,0,"eL4","Dat1_Cell_01144",1
9886.73208739142,10011.0504343248,0,465,233,1,"eL4","Dat1_Cell_01145",1
9890.84806333304,3648.15381518919,0,397,211,8,"eL6","Dat1_Cell_01146",1
9921.06762336972,6959.44621611677,0,490,274,12,"eL5","Dat1_Cell_01147",1
9938.16334386103,10549.1893012238,0,561,279,8,"Astro","Dat1_Cell_01148",1
9908.23388620617,9783.80545874449,0,646,337,2,"eL2/3","Dat1_Cell_01149",1
9917.76030602138,4064.29669729157,0,716,344,2,"eL6","Dat1_Cell_01151",1
9931.76513520609,8645.93641375689,0,606,300,5,"eL4","Dat1_Cell_01152",1
9942.32232328068,7331.56608691027,0,273,148,2,"Astro","Dat1_Cell_01153",1
9938.39177781108,1247.54972775863,0,598,278,5,"SST","Dat1_Cell_01154",1
9955.11136459357,11500.7165871122,0,570,313,3,"eL2/3","Dat1_Cell_01155",1
9946.95289443814,12314.2136461092,0,572,312,2,"eL2/3","Dat1_Cell_01156",1
9947.8389460211,1799.05353753807,0,385,193,5,"Astro","Dat1_Cell_01157",1
9969.60343039834,3824.23105504191,0,529,283,2,"eL6","Dat1_Cell_01158",1
9973.07451630044,7645.49920295065,0,609,284,1,"eL4","Dat1_Cell_01159",1
9974.16591179976,8182.92245870935,0,755,351,1,"eL4","Dat1_Cell_01162",1
9984.22412777378,10043.2651044053,0,436,230,2,"eL4","Dat1_Cell_01163",1
9981.62811192787,6531.04414571742,0,614,292,2,"eL5","Dat1_Cell_01164",1
9989.35122034671,9103.58456888686,0,580,287,8,"eL4","Dat1_Cell_01165",1
9978.30769685505,9679.7351028612,0,341,176,5,"Astro","Dat1_Cell_01167",1
9999.65872724411,2433.58438696815,0,327,149,0,"Oligo","Dat1_Cell_01168",1
9994.4111027353,9238.36544260177,0,451,228,5,"eL4","Dat1_Cell_01169",1
10000.0802942078,11218.0306028633,0,329,181,13,"eL6","Dat1_Cell_01171",1
10019.122237519,3201.34457647997,0,715,351,4,"eL6","Dat1_Cell_01173",1
10013.3725136583,9911.37139977722,0,461,226,2,"Astro","Dat1_Cell_01176",1
10036.6512758764,3092.866808688,0,465,225,2,"Astro","Dat1_Cell_01177",1
10039.8235225686,2087.49185667752,0,538,215,12,"Oligo","Dat1_Cell_01178",1
10074.6670029303,3959.5569966854,0,286,169,4,"eL6","Dat1_Cell_01180",1
10079.547453933,9010.19833564494,0,381,195,8,"eL4","Dat1_Cell_01181",1
10074.6202028236,10183.665042752,0,381,214,14,"Astro","Dat1_Cell_01182",1
10089.9281277728,5277.12903376454,0,350,203,14,"eL6","Dat1_Cell_01183",1
10125.0130323481,798.674982545962,0,250,133,4,"Oligo","Dat1_Cell_01184",1
10076.93084666,6692.01154734411,0,444,234,1,"eL5","Dat1_Cell_01185",1
10114.1563406119,10059.2607846618,0,341,198,2,"PVALB","Dat1_Cell_01186",1
10114.3244865449,11800.8453376572,0,841,458,1,"eL2/3","Dat1_Cell_01187",1
10104.1431609473,4188.9044627034,0,784,356,14,"eL6","Dat1_Cell_01188",1
10107.8773221757,9197.96753138075,0,309,166,8,"eL2/3","Dat1_Cell_01189",1
10090.1036431838,12557.9022146858,0,280,163,11,"eL6","Dat1_Cell_01190",1
10122.5706993702,4455.13516738482,0,273,158,10,"eL6","Dat1_Cell_01191",1
10132.8730709208,11129.7793306745,0,656,345,5,"eL2/3","Dat1_Cell_01192",1
10119.6690108546,14302.6957269531,0,528,213,4,"Smc","Dat1_Cell_01193",1
10134.0722064962,2460.83860288826,0,252,106,3,"Oligo","Dat1_Cell_01194",1
10138.2101422727,10852.1960371252,0,515,299,3,"eL2/3","Dat1_Cell_01195",1
10139.8442021388,3734.82611658629,0,240,135,9,"Astro","Dat1_Cell_01197",1
10143.9757949012,10463.4419936981,0,827,406,14,"eL2/3","Dat1_Cell_01199",1
10104.5834750567,5517.59455309902,0,1036,443,1,"Astro","Dat1_Cell_01200",1
10157.5007528609,12137.4991467577,0,255,154,2,"eL6","Dat1_Cell_01201",1
10165.0551671296,10705.4598697443,0,409,246,8,"eL4","Dat1_Cell_01202",1
10202.7303082591,2665.13939280884,0,257,119,10,"Oligo","Dat1_Cell_01203",1
10200.6590255131,10593.0280069058,0,438,246,1,"eL2/3","Dat1_Cell_01204",1
10199.3842313203,9759.97720661659,0,388,205,8,"eL6","Dat1_Cell_01205",1
10208.065132436,9505.4179528678,0,474,298,11,"eL2/3","Dat1_Cell_01206",1
10207.5399400784,4852.66568333717,0,296,168,5,"eL6","Dat1_Cell_01207",1
10217.6767572199,7965.71395423553,0,560,287,1,"eL4","Dat1_Cell_01209",1
10235.0168911786,10355.7233224948,0,734,374,5,"eL2/3","Dat1_Cell_01212",1
10223.2332650273,9015.45521077283,0,517,246,1,"eL4","Dat1_Cell_01213",1
10236.308614629,8760.45610824866,0,257,165,3,"eL4","Dat1_Cell_01214",1
10248.3207910161,12746.169925283,0,531,300,8,"eL2/3","Dat1_Cell_01215",1
10288.6003752345,1331.43326186009,0,329,194,3,"Micro","Dat1_Cell_01217",1
10276.7866721684,1846.55374458428,0,287,152,8,"Astro","Dat1_Cell_01218",1
10260.6613785558,9639.47333150985,0,692,337,9,"eL2/3","Dat1_Cell_01219",1
10273.6562201255,5414.39793840143,0,727,355,10,"eL6","Dat1_Cell_01220",1
10289.8044014739,12156.6160711267,0,728,370,10,"eL2/3","Dat1_Cell_01221",1
10283.9962269474,12613.1739483057,0,751,397,14,"eL2/3","Dat1_Cell_01222",1
10280.9883749448,9139.32824839358,0,568,296,5,"eL4","Dat1_Cell_01223",1
10291.6367946894,2279.78340445709,0,266,130,9,"Oligo","Dat1_Cell_01224",1
10290.50925597,6743.20611801855,0,440,241,4,"eL4","Dat1_Cell_01226",1
10282.0078459344,2465.50691320092,0,230,106,10,"Oligo","Dat1_Cell_01227",1
10296.7324414716,5247.84631310718,0,308,180,4,"eL5","Dat1_Cell_01228",1
10292.3362601917,8299.22448705313,0,456,231,10,"Oligo","Dat1_Cell_01229",1
10330.4154725195,6429.97605659351,0,330,174,10,"Astro","Dat1_Cell_01230",1
10309.5364381473,11723.3864921532,0,302,181,4,"eL2/3","Dat1_Cell_01231",1
10299.4127841156,11841.0574327266,0,552,302,9,"Micro","Dat1_Cell_01232",1
10295.1964408884,2959.18876166828,0,349,155,8,"Oligo","Dat1_Cell_01233",1
10304.8076558201,7084.12569964899,0,584,283,4,"PVALB","Dat1_Cell_01234",1
10365.2370642317,742.426621481691,0,442,245,11,"Micro","Dat1_Cell_01235",1
10313.2983565737,4186.60971115538,0,299,171,5,"eL6","Dat1_Cell_01236",1
10287.3420099483,8547.40952334959,0,251,143,3,"Endo","Dat1_Cell_01237",1
10301.0589122728,1707.88670136532,0,208,99,2,"Oligo","Dat1_Cell_01238",1
10318.417216932,4040.79352888024,0,902,388,1,"PVALB","Dat1_Cell_01239",1
10313.4804624057,4961.30486290246,0,390,205,9,"eL6","Dat1_Cell_01240",1
10304.2790130978,14211.9408061732,0,434,190,10,"Smc","Dat1_Cell_01241",1
10362.5997128643,5778.45591132183,0,650,301,4,"eL6","Dat1_Cell_01242",1
10355.7481102712,6134.78506002668,0,486,233,10,"eL5","Dat1_Cell_01243",1
10348.9885485017,12876.262214235,0,288,181,2,"Micro","Dat1_Cell_01244",1
10353.1331870632,10318.2033154559,0,721,339,4,"eL2/3","Dat1_Cell_01245",1
10375.6632365875,3852.37009674582,0,552,286,9,"eL6","Dat1_Cell_01246",1
10372.2752728145,4320.32917616021,0,324,180,15,"eL5","Dat1_Cell_01247",1
10389.0624678663,9841.54627249357,0,216,128,15,"eL6","Dat1_Cell_01250",1
10406.8626599457,14197.795579682,0,386,190,11,"Smc","Dat1_Cell_01251",1
10410.1054855817,9089.66245442493,0,391,188,11,"Endo","Dat1_Cell_01252",1
10400.2657520823,2674.81210191083,0,337,154,5,"Oligo","Dat1_Cell_01253",1
10418.4080949137,7107.55046548592,0,330,163,4,"PVALB","Dat1_Cell_01254",1
10403.1612202689,12241.8958634953,0,365,223,11,"Astro","Dat1_Cell_01255",1
10446.4026765799,2448.17685254027,0,298,137,10,"Oligo","Dat1_Cell_01256",1
10427.2901048925,14009.9425658329,0,362,202,8,"Smc","Dat1_Cell_01257",1
10423.4813361242,4458.8804727019,0,447,219,5,"eL6","Dat1_Cell_01258",1
10435.2698931281,4762.05493105931,0,453,236,3,"eL6","Dat1_Cell_01259",1
10448.4123193978,5991.26840422518,0,436,233,13,"eL5","Dat1_Cell_01260",1
10431.6059024587,10818.9029732809,0,611,335,10,"eL2/3","Dat1_Cell_01261",1
10442.4694588278,1228.0904092013,0,395,218,10,"Astro","Dat1_Cell_01262",1
10460.9370319334,8366.52450422383,0,795,347,10,"eL4","Dat1_Cell_01263",1
10446.0140859141,10468.6312354312,0,867,348,1,"eL2/3","Dat1_Cell_01264",1
10443.9477236004,2087.0369261477,0,384,170,3,"Oligo","Dat1_Cell_01265",1
10455.7440626884,11009.7328511151,0,538,274,10,"eL2/3","Dat1_Cell_01266",1
10466.5273776863,13526.7568587106,0,232,135,10,"Endo","Dat1_Cell_01267",1
10470.7621334358,11844.6346523242,0,798,398,2,"eL2/3","Dat1_Cell_01268",1
10480.9411958491,4256.84887168506,0,202,116,10,"eL4","Dat1_Cell_01269",1
10439.0247419512,3257.1435340522,0,699,337,1,"eL6","Dat1_Cell_01270",1
10477.4636881581,12123.4649862974,0,535,264,5,"Astro","Dat1_Cell_01271",1
10507.7493270525,11284.3911843876,0,409,218,10,"Astro","Dat1_Cell_01272",1
10491.8953630865,8901.20105150808,0,621,301,2,"eL4","Dat1_Cell_01273",1
10526.2056772908,9588.74238047809,0,920,377,5,"eL2/3","Dat1_Cell_01274",1
10513.7050177077,11574.6011220108,0,729,395,1,"eL2/3","Dat1_Cell_01275",1
10502.5053062744,12601.7867436232,0,639,337,1,"eL2/3","Dat1_Cell_01276",1
10502.7212149258,2200.51453451685,0,465,205,4,"Oligo","Dat1_Cell_01277",1
10491.7485678357,3538.9622746961,0,783,335,10,"eL6","Dat1_Cell_01278",1
10512.2117102216,9372.47436321535,0,665,329,3,"eL4","Dat1_Cell_01279",1
10503.008839779,14214.640208717,0,497,228,5,"Smc","Dat1_Cell_01280",1
10514.8251955385,1010.352246957,0,335,172,2,"Astro","Dat1_Cell_01281",1
10492.0870351993,4590.08866966318,0,327,169,11,"eL6","Dat1_Cell_01282",1
10505.1382787042,8103.24251485528,0,410,209,5,"eL4","Dat1_Cell_01283",1
10511.356078369,12832.6674879784,0,398,203,5,"Endo","Dat1_Cell_01284",1
10525.1050648272,13989.0070894807,0,358,183,11,"Astro","Dat1_Cell_01285",1
10529.9655093996,14101.9303365676,0,326,179,4,"Astro","Dat1_Cell_01286",1
10539.165088894,5308.10482567536,0,256,148,14,"eL5","Dat1_Cell_01287",1
10529.340661717,4697.6093851366,0,399,199,15,"eL6","Dat1_Cell_01288",1
10517.8533297385,3428.35332973847,0,511,244,1,"eL6","Dat1_Cell_01289",1
10560.7720020587,9100.730709846,0,485,227,11,"SST","Dat1_Cell_01290",1
10574.5399313849,3111.79828027967,0,389,209,10,"Micro","Dat1_Cell_01291",1
10578.611252384,9831.84974116792,0,607,307,1,"eL4","Dat1_Cell_01292",1
10578.5840607926,4297.37907429505,0,273,158,10,"eL6","Dat1_Cell_01293",1
10558.615779298,10247.0948096371,0,507,237,1,"eL2/3","Dat1_Cell_01294",1
10605.0142134809,3956.32241111598,0,450,244,10,"eL6","Dat1_Cell_01296",1
10616.8838332772,4538.80816762162,0,457,258,10,"eL6","Dat1_Cell_01298",1
10619.0521875984,9719.44941768964,0,292,167,7,"eL4","Dat1_Cell_01299",1
10613.2031278614,13275.4841592499,0,406,192,1,"Endo","Dat1_Cell_01300",1
10613.4188724286,14223.2414519413,0,352,174,8,"Smc","Dat1_Cell_01301",1
10632.3898272274,2915.87010598655,0,307,158,4,"Oligo","Dat1_Cell_01302",1
10584.8519135279,6921.83102216301,0,607,280,4,"Astro","Dat1_Cell_01303",1
10644.7823021154,7809.3384645943,0,708,296,4,"eL4","Dat1_Cell_01304",1
10642.3761848876,12571.5215311005,0,560,306,11,"eL2/3","Dat1_Cell_01305",1
10645.6100924382,2150.61726524221,0,496,202,10,"Oligo","Dat1_Cell_01306",1
10646.1120790482,6066.11542649728,0,605,305,5,"eL5","Dat1_Cell_01307",1
10662.6065502724,3642.26535413571,0,686,308,10,"eL6","Dat1_Cell_01308",1
10669.1811502407,6647.65206847877,0,676,328,3,"eL5","Dat1_Cell_01309",1
10679.2679749989,12973.6597316316,0,312,170,4,"Astro","Dat1_Cell_01310",1
10673.2437966881,4417.34268400982,0,453,236,10,"eL6","Dat1_Cell_01311",1
10690.7268486846,6306.15933826731,0,302,172,8,"Astro","Dat1_Cell_01313",1
10688.828911803,14246.1896085694,0,304,146,3,"Smc","Dat1_Cell_01315",1
10699.9520597446,3467.64644663936,0,344,176,8,"eL6","Dat1_Cell_01316",1
10701.6013509364,4130.07396377034,0,888,408,8,"PVALB","Dat1_Cell_01317",1
10659.4011988147,2312.14113011853,0,346,161,5,"Oligo","Dat1_Cell_01318",1
10668.3025511917,2632.39026518966,0,379,178,11,"Oligo","Dat1_Cell_01319",1
10684.0065025748,10495.7793488697,0,372,197,4,"eL2/3","Dat1_Cell_01320",1
10693.4800073099,1155.37412280702,0,477,213,1,"Oligo","Dat1_Cell_01321",1
10710.2922641631,2037.41257796926,0,276,140,5,"Oligo","Dat1_Cell_01322",1
10718.506600303,8380.18783813027,0,215,121,8,"eL4","Dat1_Cell_01323",1
10693.9657958935,6408.53105305957,0,377,221,10,"Astro","Dat1_Cell_01324",1
10725.0217482225,8726.1880489335,0,455,243,8,"eL4","Dat1_Cell_01325",1
10727.1256903385,10914.0083815217,0,712,367,12,"eL6","Dat1_Cell_01326",1
10737.1230390066,4743.32906772833,0,515,288,5,"eL6","Dat1_Cell_01329",1
10773.6438066633,11694.2190889371,0,515,294,5,"eL2/3","Dat1_Cell_01331",1
10757.3427262632,1782.91671293726,0,256,130,10,"Oligo","Dat1_Cell_01332",1
10761.0826932362,8847.20475793355,0,491,271,10,"eL4","Dat1_Cell_01333",1
10787.2767526066,12516.0990271779,0,450,266,8,"eL2/3","Dat1_Cell_01334",1
10752.8358001529,7507.24598707526,0,312,185,1,"eL6","Dat1_Cell_01335",1
10760.0291423156,12696.3512478281,0,616,295,8,"eL2/3","Dat1_Cell_01336",1
10782.7468430547,11358.919222289,0,479,282,11,"eL2/3","Dat1_Cell_01337",1
10800.751217719,14249.6360628619,0,278,130,1,"Smc","Dat1_Cell_01339",1
10779.2915679443,7934.68104529617,0,744,357,4,"eL4","Dat1_Cell_01341",1
10815.4229083409,2009.50754157535,0,289,147,10,"Oligo","Dat1_Cell_01346",1
10820.7695109944,10360.0836560551,0,779,384,8,"eL2/3","Dat1_Cell_01347",1
10833.6755337466,10655.2316201791,0,375,194,10,"eL4","Dat1_Cell_01348",1
10821.1374038553,11790.6940936283,0,514,308,14,"eL2/3","Dat1_Cell_01349",1
10836.2134847211,12200.3032239978,0,658,384,1,"eL2/3","Dat1_Cell_01350",1
10828.6457496543,1385.37538684401,0,211,117,10,"Oligo","Dat1_Cell_01351",1
10844.3155654903,7546.38180802132,0,645,310,8,"eL4","Dat1_Cell_01352",1
10808.3679858891,9882.7372579282,0,692,339,2,"eL6","Dat1_Cell_01353",1
10841.2356804086,6410.40040131339,0,532,276,4,"eL5","Dat1_Cell_01354",1
10829.4396039604,4381.96862147753,0,204,120,1,"eL6","Dat1_Cell_01355",1
10835.1546717465,8245.02276634298,0,334,186,10,"eL4","Dat1_Cell_01356",1
10821.672450805,11064.9938580799,0,221,123,10,"SST","Dat1_Cell_01357",1
10850.4738345459,11935.3017515494,0,288,174,1,"eL2/3","Dat1_Cell_01358",1
10852.122228762,1710.55130468903,0,204,126,5,"Oligo","Dat1_Cell_01359",1
10853.4749067967,3862.83209062231,0,544,296,10,"eL6","Dat1_Cell_01360",1
10877.6631216766,1168.81807162965,0,239,132,5,"Oligo","Dat1_Cell_01362",1
10879.0898045431,4929.31807243059,0,263,152,12,"eL6","Dat1_Cell_01363",1
10865.706287008,7235.64885928248,0,719,357,9,"eL4","Dat1_Cell_01364",1
10847.7004329712,13336.4451433706,0,653,322,7,"Micro","Dat1_Cell_01365",1
10882.3903225806,8118.38269794721,0,251,191,9,"eL2/3","Dat1_Cell_01367",1
10875.0019962234,14039.3653628271,0,316,164,8,"Micro","Dat1_Cell_01368",1
10887.1775209097,3114.5622121981,0,430,246,5,"eL6","Dat1_Cell_01369",1
10882.5320984866,3647.23361192681,0,400,221,10,"eL6","Dat1_Cell_01370",1
10903.5638133156,2059.17230701172,0,224,119,11,"Oligo","Dat1_Cell_01372",1
10877.4196649817,9518.15551590841,0,262,147,5,"Astro","Dat1_Cell_01374",1
10865.152338562,2912.40823432284,0,520,231,2,"Oligo","Dat1_Cell_01376",1
10879.2657197755,7798.99902045737,0,513,274,5,"eL4","Dat1_Cell_01377",1
10902.613790525,9042.13165625167,0,255,136,5,"Oligo","Dat1_Cell_01378",1
10880.487455872,5108.70689574017,0,334,179,2,"eL5","Dat1_Cell_01379",1
10901.176321118,12669.6357644817,0,550,307,1,"eL2/3","Dat1_Cell_01380",1
10900.3489200095,4086.13225729884,0,591,313,10,"eL6","Dat1_Cell_01381",1
10904.4118712963,4505.01420245849,0,336,187,8,"eL6","Dat1_Cell_01382",1
10904.2941788457,9995.29001733961,0,392,211,8,"eL4","Dat1_Cell_01384",1
10918.7196942639,14153.531752268,0,334,181,5,"Smc","Dat1_Cell_01386",1
10939.5317165867,9273.27223780653,0,333,182,5,"Astro","Dat1_Cell_01388",1
35.4213677181672,14117.2740041446,0,210,140,1,"eL2/3","Dat2_Cell_00000",2
53.9952667030766,5090.07448440873,0,853,348,5,"eL6","Dat2_Cell_00001",2
47.0582867930465,9057.86761582632,0,246,125,11,"Astro","Dat2_Cell_00003",2
48.5279643462432,10542.7562613772,0,373,212,4,"eL6","Dat2_Cell_00004",2
34.8083698746057,13471.7935995077,0,335,196,1,"eL2/3","Dat2_Cell_00005",2
36.5236257374428,8217.53514914264,0,476,236,13,"PVALB","Dat2_Cell_00006",2
43.8698893285165,10146.9525202133,0,314,178,10,"Endo","Dat2_Cell_00007",2
41.7967032967033,14328.2273940345,0,275,148,12,"VIP","Dat2_Cell_00008",2
55.8520744680851,1167.10313829787,0,544,225,14,"SST","Dat2_Cell_00010",2
80.3113574129613,11407.6602164559,0,1142,432,7,"Astro","Dat2_Cell_00012",2
41.0804168305151,15518.7981386813,0,357,192,6,"Smc","Dat2_Cell_00013",2
62.7255312780605,3131.69344507632,0,500,262,5,"eL6","Dat2_Cell_00014",2
67.1221886999451,4788.27790729567,0,219,114,10,"Endo","Dat2_Cell_00015",2
73.6908261230295,7496.63108924973,0,915,390,4,"eL6","Dat2_Cell_00016",2
78.2243262699928,10363.4634573852,0,699,319,2,"eL4","Dat2_Cell_00017",2
51.3714137797144,11867.7591785668,0,513,238,1,"eL2/3","Dat2_Cell_00018",2
82.6758519547682,12720.3802632087,0,538,264,1,"eL2/3","Dat2_Cell_00020",2
66.2630006494912,2102.1479108032,0,393,194,7,"Astro","Dat2_Cell_00021",2
88.0692385021362,5753.05177180196,0,1271,489,9,"Micro","Dat2_Cell_00022",2
87.2237350861688,9438.63715201061,0,806,378,2,"eL4","Dat2_Cell_00023",2
91.3248053392659,363.832591768632,0,263,150,4,"eL6","Dat2_Cell_00024",2
120.191919875482,4303.51259840743,0,1054,434,5,"eL6","Dat2_Cell_00025",2
80.4189422318612,5491.94686514196,0,1433,516,7,"Astro","Dat2_Cell_00026",2
108.098143236074,10835.4361068454,0,901,375,10,"Endo","Dat2_Cell_00027",2
145.719238458742,13166.647264631,0,352,168,2,"eL4","Dat2_Cell_00028",2
111.710776077381,3540.11666136869,0,404,192,8,"Oligo","Dat2_Cell_00029",2
97.8680712572799,4530.70205549846,0,853,364,5,"eL6","Dat2_Cell_00030",2
120.514731984381,14383.7663590108,0,262,145,12,"VIP","Dat2_Cell_00031",2
131.416273078575,15642.9306569343,0,303,144,6,"Smc","Dat2_Cell_00032",2
115.205768217314,915.153356010157,0,205,127,8,"Oligo","Dat2_Cell_00033",2
117.590595986822,506.021182172126,0,966,403,3,"eL5","Dat2_Cell_00034",2
122.786520592828,7300.96314024624,0,988,394,3,"eL5","Dat2_Cell_00035",2
149.63058117092,4681.36620201587,0,803,357,5,"eL6","Dat2_Cell_00037",2
161.097932746383,8380.50703952217,0,640,284,11,"Astro","Dat2_Cell_00038",2
177.731134907926,3116.07901321057,0,392,194,8,"Oligo","Dat2_Cell_00040",2
160.70645128959,12119.4706501403,0,1597,525,13,"PVALB","Dat2_Cell_00041",2
145.252299236113,12481.8674558006,0,934,345,1,"eL2/3","Dat2_Cell_00042",2
194.159570123041,8785.18389748302,0,1161,448,2,"eL4","Dat2_Cell_00043",2
209.884506376949,10047.0793103448,0,531,238,5,"eL6","Dat2_Cell_00044",2
187.274765063571,5234.9990326147,0,690,308,5,"eL6","Dat2_Cell_00045",2
194.205392446838,9669.85746754258,0,1001,407,7,"Astro","Dat2_Cell_00046",2
228.502655477641,13681.4709736751,0,899,372,12,"VIP","Dat2_Cell_00047",2
204.823994513696,6367.41167453306,0,528,265,3,"eL5","Dat2_Cell_00048",2
205.281103347586,10205.5837939305,0,326,157,11,"Astro","Dat2_Cell_00049",2
215.878006062647,3458.77723139104,0,905,391,5,"eL6","Dat2_Cell_00050",2
223.197228763523,5605.15385140439,0,964,400,4,"eL6","Dat2_Cell_00051",2
257.311243327637,11690.2561765513,0,1195,413,12,"VIP","Dat2_Cell_00054",2
228.11113951883,9920.52483828906,0,1148,441,2,"eL4","Dat2_Cell_00055",2
273.114752040176,14092.8173676501,0,347,164,11,"Astro","Dat2_Cell_00056",2
267.815942866145,15645.4232526388,0,508,208,6,"Smc","Dat2_Cell_00057",2
281.507966370745,3035.52948439062,0,212,106,8,"Oligo","Dat2_Cell_00058",2
273.61211621825,7983.45820943646,0,541,231,5,"eL6","Dat2_Cell_00059",2
276.656118641666,2628.54196382185,0,331,162,8,"Oligo","Dat2_Cell_00061",2
255.443027313199,11228.3564553002,0,499,241,10,"Endo","Dat2_Cell_00062",2
303.400073670855,12605.5787254942,0,865,359,1,"eL2/3","Dat2_Cell_00063",2
306.087398745356,15388.3206650831,0,609,279,11,"Astro","Dat2_Cell_00064",2
265.860980036298,3325.44013481981,0,592,290,8,"Oligo","Dat2_Cell_00065",2
285.317863170193,9413.06166428664,0,605,281,2,"eL4","Dat2_Cell_00066",2
283.96545815075,4796.73091140542,0,1284,466,5,"eL6","Dat2_Cell_00068",2
299.56179651897,7247.54400702795,0,337,181,3,"eL5","Dat2_Cell_00069",2
333.665774299835,10311.9103377265,0,448,215,2,"eL4","Dat2_Cell_00070",2
309.972677194271,12317.4490635329,0,721,336,1,"eL2/3","Dat2_Cell_00071",2
321.219968373412,5324.45913081411,0,423,211,4,"eL6","Dat2_Cell_00072",2
310.66086554306,13039.6624844613,0,968,397,1,"eL2/3","Dat2_Cell_00073",2
335.531506050445,4062.32436215192,0,1024,400,5,"eL6","Dat2_Cell_00075",2
331.311091302687,8398.0168937561,0,559,207,11,"Astro","Dat2_Cell_00076",2
361.601286024888,12710.9044270713,0,526,254,10,"Endo","Dat2_Cell_00077",2
358.90151585604,5846.14253386652,0,782,340,5,"eL6","Dat2_Cell_00078",2
329.547002600066,9606.79627934229,0,708,321,2,"eL4","Dat2_Cell_00079",2
362.417736786094,10448.7274210713,0,573,259,2,"eL4","Dat2_Cell_00080",2
362.097146791096,14980.0424539126,0,602,264,11,"Astro","Dat2_Cell_00081",2
364.242785045813,3416.74300553677,0,658,347,5,"eL6","Dat2_Cell_00082",2
391.921944379528,11900.398324041,0,900,384,1,"eL2/3","Dat2_Cell_00084",2
366.677865100613,4449.05747473875,0,906,414,5,"eL6","Dat2_Cell_00085",2
381.086373693115,15713.6913799835,0,594,259,6,"Smc","Dat2_Cell_00086",2
398.42552127414,4333.79622220512,0,579,297,5,"eL6","Dat2_Cell_00088",2
424.88062994056,1741.74894294994,0,250,135,3,"eL5","Dat2_Cell_00090",2
427.063126378821,5434.769776237,0,1002,391,5,"eL6","Dat2_Cell_00091",2
431.116002700878,9271.25355840648,0,881,355,2,"eL4","Dat2_Cell_00092",2
415.737876802097,3937.10406290957,0,673,314,5,"eL6","Dat2_Cell_00093",2
404.786452077828,6506.07864520778,0,526,240,2,"eL4","Dat2_Cell_00094",2
421.663123631755,8630.74409494181,0,1216,495,3,"eL5","Dat2_Cell_00095",2
421.562652851921,8796.66597417624,0,805,306,3,"eL5","Dat2_Cell_00096",2
436.132677279305,10598.0440520984,0,1086,464,2,"eL4","Dat2_Cell_00097",2
459.300969718603,2268.21024451187,0,365,177,8,"Oligo","Dat2_Cell_00098",2
441.491214329497,3774.07968398829,0,890,374,5,"eL6","Dat2_Cell_00099",2
417.403127522515,7693.09830487013,0,2098,594,7,"Astro","Dat2_Cell_00100",2
417.322159491884,8085.5019848271,0,703,319,13,"PVALB","Dat2_Cell_00101",2
435.810023735622,14680.8800438196,0,248,133,7,"Astro","Dat2_Cell_00102",2
419.620415126528,4573.65481944839,0,771,344,5,"eL6","Dat2_Cell_00103",2
456.479957570344,10748.8664582403,0,373,168,8,"Oligo","Dat2_Cell_00104",2
427.647316492302,11478.775367866,0,550,233,10,"Endo","Dat2_Cell_00105",2
437.476805081596,12256.3647666993,0,1260,467,1,"eL2/3","Dat2_Cell_00106",2
457.097768260448,12509.3437615017,0,657,287,10,"Endo","Dat2_Cell_00107",2
455.769230769231,12826.2541039966,0,608,273,1,"eL2/3","Dat2_Cell_00108",2
471.563130653004,11615.3438071836,0,801,358,1,"eL2/3","Dat2_Cell_00109",2
476.108711924915,10867.3465192607,0,534,269,2,"eL4","Dat2_Cell_00110",2
479.794034797017,11355.9198011599,0,701,300,2,"eL4","Dat2_Cell_00111",2
497.267042755344,1933.71722090261,0,258,129,8,"Oligo","Dat2_Cell_00112",2
477.530769577566,5127.81470628015,0,437,208,5,"eL6","Dat2_Cell_00113",2
475.284825149006,6410.16878527348,0,430,213,8,"Oligo","Dat2_Cell_00114",2
476.996390341051,9615.03223798855,0,728,325,2,"eL4","Dat2_Cell_00115",2
496.869332202344,4820.84091610117,0,774,327,5,"eL6","Dat2_Cell_00116",2
479.218892966668,8507.00457493339,0,785,353,3,"eL5","Dat2_Cell_00117",2
481.856099560325,15747.2397347045,0,416,185,6,"Smc","Dat2_Cell_00118",2
509.19587628866,3451.17859308672,0,205,109,8,"Oligo","Dat2_Cell_00119",2
502.344772967265,4205.39928722281,0,405,202,8,"Oligo","Dat2_Cell_00120",2
493.885634782609,15205.1680695652,0,214,103,10,"Endo","Dat2_Cell_00121",2
533.16597979798,6281.86327272727,0,592,284,4,"eL6","Dat2_Cell_00122",2
533.406134830186,8116.60219992062,0,409,209,13,"PVALB","Dat2_Cell_00123",2
530.225485338498,10978.417323544,0,586,273,2,"eL4","Dat2_Cell_00124",2
536.092121285923,11755.3012359961,0,1132,445,2,"eL4","Dat2_Cell_00125",2
539.81887861755,4640.7413945278,0,745,332,5,"eL6","Dat2_Cell_00126",2
